x,y,class
2.1082025472282333,0.7306608742532401,class_1
2.0087758576810795,2.0765925949107555,class_1
1.3605409496852714,0.4868795901997576,class_1
1.11618111360063,1.1586057585545098,class_1
1.3599843913078706,3.0460949580905723,class_1
2.2669778805827283,1.2555818017054166,class_1
1.0745064158716378,2.825457521724364,class_1
1.498274096264927,2.429756931195813,class_1
2.129726291958834,1.9061223136281495,class_1
1.785924785621953,0.021912028997924438,class_1
0.30413114712678535,3.606858452314695,class_1
1.8402812669931392,2.462955666600901,class_1
0.3872066087678989,2.181335428914461,class_1
0.8237328734787881,2.145135648715778,class_1
0.1256617785301053,3.605309443375588,class_1
0.4438241374466215,1.8107276811672497,class_1
0.9852484288781573,2.705337200482956,class_1
1.3828222360012434,0.818208201216434,class_1
0.23011365243392357,2.682634386311291,class_1
2.4555494495555603,2.7684379753504103,class_1
2.202341787453251,1.91916282139498,class_1
2.8142019873844433,1.6924099538649653,class_1
2.311705693801983,3.5199815452220595,class_1
1.8181252429197996,1.3250022695742665,class_1
1.1166012753209011,3.9412766372927193,class_1
2.3616967519354493,0.8562433828479339,class_1
1.3958480024815754,1.7816981211464107,class_1
1.6325767872575496,2.4501795484973075,class_1
1.9423641711658766,2.1854891483607894,class_1
1.082908010725341,4.463732961746796,class_1
3.6146037618727727,4.268388389339041,class_1
0.5237973260723264,1.4335603323009858,class_1
2.3813583353338745,1.2765175892389427,class_1
3.3403565611145964,0.9039645418347515,class_1
0.40588853323422525,1.5629432217378882,class_1
1.419009702065894,3.204530552223146,class_1
2.390624841365645,1.0988673216559257,class_1
1.398432272858404,0.4447774860197389,class_1
1.2135760381905263,1.4401849030235416,class_1
1.3174128552451339,2.7532276048093918,class_1
1.601868859689929,3.8524319263470383,class_1
2.165331252536085,2.0782047835678306,class_1
2.319690057640718,3.9856696140028074,class_1
0.42018321107603906,0.17355915210504858,class_1
1.5894942845311881,3.3034029186004066,class_1
0.8278748856615195,2.487318146510563,class_1
1.41579181461035,-0.2743836372016899,class_1
0.9092175246342991,0.4754162473782424,class_1
0.6126925693747497,1.8294800670354254,class_1
2.687626332687154,3.6678092493672487,class_1
1.2024124878331133,2.1390896889449094,class_1
2.764867033294549,2.383296654774101,class_1
0.050454928967340607,2.3967357986753566,class_1
3.0954134889362335,1.5831009858483753,class_1
2.634621469568933,2.772284909836195,class_1
2.947650999321753,3.770507096031542,class_1
1.6292996450310255,4.260174358055299,class_1
2.6117879787016176,1.8360871554240186,class_1
-0.43280077808373196,2.8340981087475936,class_1
2.209652120541696,0.8971312640025152,class_1
2.1575234688619096,1.825056454653958,class_1
2.081669060745725,2.950505907804991,class_1
0.7376520526239857,0.8085643747576821,class_1
3.25157518889318,2.103758563926446,class_1
0.8836424498588057,1.569791709301863,class_1
1.0713898357192946,1.4314115235552833,class_1
1.7316778743084758,0.9771937622340323,class_1
0.016581026365351192,0.9936299716393062,class_1
1.968393160750267,2.028766110563449,class_1
1.9869246386788468,1.5520550920305283,class_1
2.382728095323408,3.6991314474409616,class_1
2.777872644011074,2.0299609115156714,class_1
1.3221330667315936,2.636466837138274,class_1
0.9149033425245944,2.9294401960870413,class_1
1.3728399088889938,3.2737710173184476,class_1
0.21610288703818736,0.7899911481800701,class_1
1.1016249071867485,-0.2774034959392424,class_1
4.158358137502926,2.1344785509810347,class_1
2.603077993818869,1.856518218547856,class_1
2.06878082493234,2.2772710923774744,class_1
3.5140105164154978,2.9735148895160606,class_1
2.6337137054496385,2.8609282651481722,class_1
1.1532994787744912,0.3270997402689666,class_1
1.1572021550725498,1.7527617372542774,class_1
1.4592039317039323,2.802806263216638,class_1
0.14073844569694205,3.8834532414958494,class_1
-0.4576492185565961,0.8193996957713701,class_1
1.5482209078389357,0.9501632366896697,class_1
2.741642793777153,2.8990866151981747,class_1
1.4567650014188307,2.3758399394681295,class_1
1.525891937341642,2.5901738772734926,class_1
-0.7167809408393007,2.3348893693996127,class_1
0.7352957924109487,0.3806331101038938,class_1
2.35595018054828,0.7943937400895816,class_1
2.7225381095527723,3.8420912933433162,class_1
2.599925568496802,2.9389756149685726,class_1
1.1053994829036984,1.437955308338031,class_1
0.8416314418488846,1.351732357158419,class_1
-1.0485686565142924,1.911330882267657,class_1
1.9504313957482768,1.247705660429159,class_1
1.8853633727442523,1.298657537778181,class_1
0.8439404585070652,2.764706297432602,class_1
1.634605173490503,3.178347934512903,class_1
1.0763644183299133,1.7751345505989478,class_1
2.035126338377137,0.7197776400961726,class_1
1.8856486329668207,1.43999895894426,class_1
0.582656434945225,1.243046687036898,class_1
1.5108890966057869,4.278432791260306,class_1
2.2970922211965465,2.993991467947036,class_1
1.6894093377763009,3.1608214292166665,class_1
1.7728455612123704,3.3313499504814272,class_1
0.782463041757483,3.91601038426293,class_1
0.3342753349786636,1.375198807410033,class_1
1.7941627012894925,1.0399457755181503,class_1
1.689935982048437,2.3120886190781014,class_1
-0.08247167027296709,0.6182945143848068,class_1
1.254716615877814,1.6170828505524917,class_1
1.5691069655293448,1.6590015003603826,class_1
1.6621770100501316,2.324562161492313,class_1
1.837104082307166,2.894422795719496,class_1
0.7413526158227133,2.518377260781709,class_1
0.13162715550075132,2.315729208929308,class_1
-0.8854541390207302,1.3473313868884835,class_1
2.988094130771831,3.7096005153654565,class_1
1.8591014125429222,3.3310746784752716,class_1
1.7322905691825419,1.0896621790975924,class_1
1.8131099844838678,1.5318597795800781,class_1
2.5158440473285344,1.4787053391628984,class_1
1.5892417635654175,2.1488098694561333,class_1
1.6387648649375879,3.6915022831508946,class_1
1.4889529237900037,3.4003185968662573,class_1
0.9691800720870632,0.7435104356926434,class_1
0.8106120466048805,0.49495222384583437,class_1
2.3882153835653335,1.8787488962637817,class_1
1.6670175055944376,0.8019294033308522,class_1
2.6596273495611853,1.757296455288305,class_1
0.9092112083338106,1.7484182801898362,class_1
0.3204392397212099,2.6959523259938862,class_1
0.4179183330574181,4.427160208362171,class_1
0.45273881286392115,1.978074252275353,class_1
2.30852755277849,1.3806733594004283,class_1
2.7326104698860827,4.302477318306726,class_1
1.8114631775931798,1.9431789984360488,class_1
1.520373205715396,1.0027411126499635,class_1
1.0157720499954008,1.1467804005722233,class_1
0.7474017342264885,2.8174580247657004,class_1
1.0785729716982089,2.7187213743645504,class_1
1.3938550693408907,2.781259286153568,class_1
0.3667519177179357,0.5382957483636919,class_1
2.9184200726586527,2.64364928752408,class_1
2.1607441001297123,2.3384880452022254,class_1
1.2456861475407617,2.4083010532242843,class_1
2.687510553352743,2.407030633008082,class_1
2.5819056894267374,0.6393635289012676,class_1
1.9073084192856826,2.2361716755684986,class_1
3.7320605583229947,1.8328309967494725,class_1
1.95262633543875,2.5346867329575247,class_1
1.6003966104979734,1.3541733251202688,class_1
1.196677464316577,0.588378407828061,class_1
1.6742233947712504,2.4913255608065565,class_1
1.9840639959866473,2.5479605034042283,class_1
2.360737602179879,0.8961488438151499,class_1
1.6224656417168415,4.596619118122959,class_1
2.893156579758865,1.482762148262034,class_1
-0.344228626456053,0.5365796003258749,class_1
1.613817799299737,3.1114452551536376,class_1
-0.7263070095926585,2.8054307678085157,class_1
1.4388606635483299,3.697612398150333,class_1
0.9019710756177399,2.6959930852470735,class_1
4.080159372049435,2.506799818262924,class_1
1.9080540988967287,1.837611982246417,class_1
1.6081281968186274,2.4244903468987604,class_1
3.6612626569874296,2.2340325981778912,class_1
1.3515875127902415,2.647798296933687,class_1
2.7363058249207506,1.8848737533443534,class_1
3.3821340410492544,0.44496559721674633,class_1
2.589025423265227,2.660258035583805,class_1
1.7344923689298126,0.8403981694816959,class_1
1.9282901623493145,3.0587581118511924,class_1
1.4136999944345015,2.5916395541093484,class_1
1.2439860115333539,0.480938932304257,class_1
1.5271196063508974,1.829170883962154,class_1
2.531808429594687,0.9050853954596885,class_1
1.7897363693532768,2.9199073473317108,class_1
2.3073301366485626,1.8151099011753207,class_1
4.611547235640222,2.023560415201733,class_1
1.200133135097893,0.8059300666002881,class_1
1.7999351720541683,2.1873998877029295,class_1
2.4028309621911483,3.0114348456341493,class_1
-0.4134712267254894,2.3497713513120626,class_1
2.0030009106272173,2.8903081920018954,class_1
2.426877405074805,2.7754186163949868,class_1
1.1291797576215088,1.9705473936821776,class_1
2.3743042306832516,-0.4555805066510783,class_1
3.395240802026356,2.0871673112417284,class_1
-1.1210282677694408,3.4691552261545278,class_1
2.3256275014010916,1.4223314146590083,class_1
2.612813444485755,2.432309404050147,class_1
1.6829359977575034,2.791006269982833,class_1
1.3742710334113957,0.2726463813085458,class_1
3.3578939685205498,2.05810290697881,class_1
1.2333541688905014,0.39233237681459077,class_1
2.17519206145015,2.4548383202267097,class_1
1.8706342241186509,2.240656971241193,class_1
2.336326083275332,2.8474981272541267,class_1
1.930450099999173,2.767247633005435,class_1
0.9988841542759199,1.9716207159835049,class_1
2.254102670305141,2.740003702341778,class_1
2.709999686382683,2.2772467250252473,class_1
2.278814924617409,3.552985739552253,class_1
3.431371691554771,1.616683099210691,class_1
1.7763961142751716,2.790497186195024,class_1
2.6588378669891064,2.3951751801671612,class_1
3.4930766303916436,3.761420993651521,class_1
1.3658547003091164,1.3197397214178577,class_1
1.4040343136588764,2.709251523705245,class_1
2.172974042646276,0.7215824660090986,class_1
1.8050972107679575,2.673550745686318,class_1
2.936164088831753,3.2878365687727316,class_1
3.3536326725027323,0.6909776444436255,class_1
4.199012238690394,0.22506007898785918,class_1
1.6770751096691885,1.4519805396461924,class_1
1.7822564222198278,0.5476817252072945,class_1
1.3939649757036476,2.3868928614119134,class_1
1.94155996163291,0.8393465706427665,class_1
2.6770126841697834,1.8517340066958239,class_1
3.428018217431549,3.150766449863445,class_1
2.43447351770548,2.3320066534024755,class_1
1.355831567345561,2.5055175829487495,class_1
2.776459400179322,4.295236000802399,class_1
1.6765752380444812,2.4801966787572796,class_1
3.304467594311257,3.1704903142549608,class_1
3.265687778728136,3.0956537572942704,class_1
5.754628897475273,0.6630018746884543,class_1
3.0490952089643297,2.231820212289698,class_1
1.6511591848755833,0.25495967732586555,class_1
0.7941469438674731,1.9631160014343212,class_1
3.7834883020417505,0.7857876006281237,class_1
2.3651115512744934,1.1008132592542177,class_1
2.3387253800628494,2.0711418079917907,class_1
1.2709821698804076,1.1441053859147083,class_1
1.5898692222608468,2.2808749684112612,class_1
0.32124706813083637,0.5912778905019991,class_1
0.1270768528712356,0.5020750336946771,class_1
0.9584891614794,0.7569431197328524,class_1
0.8874133823102457,4.237792631574639,class_1
2.9212870312938066,1.9297603722958598,class_1
5.288967968303432,2.1130363820161784,class_1
3.1482211827830113,2.6767271916639137,class_1
3.535242971357472,2.3592056349513673,class_1
3.211159691315444,1.7099236355576712,class_1
1.459732326471561,3.0352389060911396,class_1
1.5144542738806575,-0.08924749399579568,class_1
2.1592818618960385,1.219433073207963,class_1
2.8090372355887228,3.562984498529871,class_1
2.082468478979882,2.6286451936029294,class_1
1.45881652448571,4.766896731167991,class_1
2.638207156338064,1.8324167936852942,class_1
3.166312056640511,2.8841215401258564,class_1
2.9478783743215264,2.580011908775244,class_1
0.7677318051647124,1.412302968527381,class_1
2.7394796377883686,0.7379783930978019,class_1
1.2801156073205369,2.9606083014481355,class_1
4.570830766000675,0.9240263300110827,class_1
3.235675237003054,3.612484086248271,class_1
3.139364739643132,3.0152495799024535,class_1
1.207751817152588,3.3292536972426263,class_1
2.5205832925677663,0.840050314133985,class_1
2.4683617236974946,3.267925403551213,class_1
2.9746409934063136,2.08455064746253,class_1
2.2000283467348605,2.5029085869086756,class_1
2.100411985442837,5.876255931062892,class_1
3.047767914259324,1.8309079862695588,class_1
4.53348704547548,3.2844278003330647,class_1
2.883124313729431,2.9683953407518855,class_1
2.1025005806004886,1.064244201128756,class_1
2.7253483439086934,1.165655585378964,class_1
3.382358660788702,2.5422068882609046,class_1
1.9295348219944444,1.6752898074029643,class_1
2.5479092691259426,2.797931498310247,class_1
1.5703696206332483,3.1541396784631335,class_1
2.653275360150638,0.5468398205627782,class_1
1.5420571441413726,0.6648773171778077,class_1
1.0439223422601198,3.0585481923335305,class_1
2.7026647709358786,1.6467994475444576,class_1
3.038123593866215,3.3168111717951287,class_1
2.755492934801493,4.47362470809,class_1
2.974038530870069,3.733888200310936,class_1
2.6543612976137294,0.35987532171235603,class_1
1.8724526735842397,2.168990918953427,class_1
2.952644839654467,1.9283526768676884,class_1
3.9531004039149114,3.2002573934740486,class_1
1.5166699975047293,2.238447831183953,class_1
4.030328663090072,2.9582231793223173,class_1
3.8494646331167353,1.194184184234922,class_1
3.5047712258849115,1.8429486036596812,class_1
1.4676563494065804,1.4262222627792513,class_1
3.6043149882936025,2.121632126090061,class_1
3.369371810276098,1.8731869277434694,class_1
1.9494727042653617,1.5665816696152923,class_1
2.583757027171138,1.4173517045440547,class_1
5.050750816238052,0.6878125014377541,class_1
2.8222675464643965,3.303418361864165,class_1
1.9298750645092904,-0.3487830092399946,class_1
3.022401337111604,3.485900230429653,class_1
2.6759737404761297,4.451969871881,class_1
4.246321325112692,0.7256672387556387,class_1
1.9670350518338902,1.0917219005138266,class_1
2.8146463826246984,2.1660109364202937,class_1
2.2218888967067114,3.4857292860576345,class_1
2.3263465913917774,2.716974950158326,class_1
1.7569757844976426,1.7594562847192565,class_1
0.9055471658006335,2.277738033717391,class_1
1.1182955903152079,0.4928404746336279,class_1
2.5518157508889936,2.151818087644094,class_1
1.6247294808704762,1.15556816119059,class_1
2.2333080631389164,0.9954569634544519,class_1
1.951733572833314,2.8637001501754575,class_1
1.1081452132189782,2.6685676925122843,class_1
1.730282800162274,2.0059316946583294,class_1
1.9964784292014932,1.31293934310475,class_1
1.5088443928763213,1.467956334533482,class_1
2.907970928318529,2.201677077520572,class_1
-0.35359644713592964,1.4896647803678629,class_1
1.66044592992791,1.790806491423726,class_1
1.9478500662237637,-0.2229048526280979,class_1
2.3478710255941757,2.5658411254984497,class_1
2.845084466858834,2.4088788290140357,class_1
2.47946959708965,2.423299293107034,class_1
2.772909400636677,2.089667718553195,class_1
3.664466144748899,1.921436547535509,class_1
3.7468735322274362,3.1848141130906322,class_1
3.261150407425874,2.1612314999786197,class_1
2.7606785087173633,1.0802745575819643,class_1
2.9887826605766175,2.3661530646578646,class_1
3.0687995923650777,3.9630718530319893,class_1
2.0719532105633274,1.2749239057215624,class_1
3.5165713365897124,2.7246902544151657,class_1
2.6713430306716757,2.585544514077077,class_1
1.6668048829366071,1.7649910020251276,class_1
1.5718848648823938,1.9699646017217927,class_1
2.872006467309784,3.9531439617664583,class_1
1.8263095928376876,2.9538807625177754,class_1
3.3880340097554615,1.4481520672749033,class_1
2.1462606464340626,1.428499683980398,class_1
4.844295096673031,2.297204086275849,class_1
2.561195564179243,1.0673244569726752,class_1
2.4352453371377094,-0.19292355670273698,class_1
3.7291761839089776,2.0298028865101867,class_1
2.4559947469387136,1.966915827418031,class_1
3.43647555228616,1.9690109856124258,class_1
2.869828373545335,3.3813195378925522,class_1
4.096893473618748,2.732287624661401,class_1
0.7963599363932456,2.6877621077104643,class_1
2.7967485621188346,1.440921894248526,class_1
2.232529536419192,1.8111219931612093,class_1
3.5123686310948017,2.172214854086375,class_1
0.9679495637856832,2.629025152906556,class_1
0.48487541608455986,1.8730194571594097,class_1
2.6056797482769265,0.9133406975643137,class_1
2.3711453010991654,2.127331731630375,class_1
2.873301532743106,1.9145947270865027,class_1
3.135003632142102,0.05420586303909758,class_1
2.7757751458828395,1.359214053272877,class_1
0.5866557917264807,2.3382028855026267,class_1
0.7592361833678667,1.3984228045504743,class_1
2.594709210106397,2.740416675726218,class_1
2.5040909783028864,2.731564384184532,class_1
-0.24086323498816276,2.2677107789780604,class_1
1.7459657971130453,1.6288013377271273,class_1
3.462592799982251,1.336268265360249,class_1
3.0359360644717226,0.8004914803208887,class_1
4.091076737257387,1.560212406553045,class_1
2.3383290914797503,1.924934353139641,class_1
3.85451096439285,3.0495923160540945,class_1
2.758448786709035,1.0411223483492196,class_1
4.696336032889658,3.3442776064883937,class_1
2.3442300167464607,2.8575892120389215,class_1
3.50949790884181,0.6829861894544734,class_1
3.6006805896335083,2.4497755111479145,class_1
2.1749145253736266,1.3358586186309083,class_1
3.1002847128409967,3.719996558712941,class_1
4.344432217316498,3.441471847365009,class_1
3.716277450649776,1.0991508268130445,class_1
2.966898240733225,1.9976049254566333,class_1
2.0056497925180907,1.752061442788888,class_1
1.318464047788793,4.415387673928203,class_1
1.0328635870874245,0.137895265653333,class_1
2.1967064651476043,2.241717758936111,class_1
3.5508577485593165,0.9177045828424684,class_1
2.184208686129936,-0.3208069896579451,class_1
2.7991122236549373,0.8336399671172017,class_1
2.5631872110982736,3.3359145551169895,class_1
4.3883784672855315,1.2028643056694739,class_1
2.0175226822217347,0.28921916984218665,class_1
3.9593449255021476,2.5298090711497063,class_1
4.435084747015682,2.095973362986596,class_1
2.124819410550345,0.24949474709224062,class_1
3.4793845592679395,2.136636339033868,class_1
2.447517435029653,3.0798173222091605,class_1
3.3025995970086575,2.7519036644019037,class_1
1.4859229319238094,1.1714814018820892,class_1
2.9958412200659734,1.9966581805903794,class_1
2.936419270229162,3.133679382560806,class_1
3.6985208877653646,2.238502835025148,class_1
4.279915160786113,3.516872135849277,class_1
2.792898288912994,1.7987657450857488,class_1
4.304196742100594,2.829262516371946,class_1
1.0815272568394068,0.6380750813911784,class_1
2.4344666773579275,3.1553704766632746,class_1
4.854685446050215,3.312905911104212,class_1
2.628418194097219,1.9880472588100315,class_1
1.9233532553761994,2.9319379164277706,class_1
2.7695040252286125,2.277577772714329,class_1
2.1683939548907327,2.269481575338376,class_1
2.203958756273762,2.5033346397531666,class_1
2.4569727396441823,2.1792670296682886,class_1
2.8230299588242262,3.228001579139334,class_1
2.712100714204994,1.6681977896004303,class_1
2.732021468895006,3.887023591289278,class_1
2.096728633093937,2.580654281412607,class_1
3.9331602033124726,2.1096737927888807,class_1
1.924730938307683,1.3081911580529024,class_1
2.707133181848272,3.15104080029996,class_1
2.0495280635771493,2.239894021747118,class_1
1.7532913321897567,1.9678692298679645,class_1
2.2374493128885518,2.625598284620109,class_1
3.7095425263585633,-0.42234443422085644,class_1
3.715706330381111,2.549169944342586,class_1
2.525995276520236,0.46499335962171506,class_1
2.4504698316576996,-0.03583465839093236,class_1
3.9072978010892925,2.6006333340009737,class_1
2.729965898920444,0.9932279288055605,class_1
3.717281457350284,2.653943273292861,class_1
6.026649514875971,6.777490630128992,class_2
5.735099417790734,6.212436731952642,class_2
6.59577418980912,5.981624684114632,class_2
6.622463611280339,6.963498927237164,class_2
6.258465448175237,7.066113133779093,class_2
5.762083478749038,8.029294484839978,class_2
7.562082197836148,8.485702500203356,class_2
6.625120336058494,7.454311440207206,class_2
6.497444044617687,7.743593188209459,class_2
6.67934083928099,8.894609755444236,class_2
6.020484828074013,7.314298887807593,class_2
7.330302979090783,6.729380804595284,class_2
5.545878792428345,8.211649422749877,class_2
5.656004890810221,6.646982952316712,class_2
5.6861415031105285,8.935945902533012,class_2
7.117198438949979,6.499597732699498,class_2
6.9634380386728525,7.824545003601143,class_2
7.845336271911953,6.737848307984149,class_2
7.702515114941537,4.779527937418704,class_2
5.649702105975422,5.731182105676818,class_2
5.824432228571395,6.132474360646212,class_2
5.925567419368075,6.957114892058057,class_2
5.589844380135306,5.636020543675868,class_2
5.8328861938974335,6.5572286762113015,class_2
4.591510289879138,7.1848476828019985,class_2
5.512444746923446,7.54692907946351,class_2
6.387769139589545,7.8481635065136075,class_2
6.1436711493953355,5.988242609467112,class_2
5.911214962669962,7.4921269375034845,class_2
6.467372646960531,8.589721642070351,class_2
6.568113634544006,6.771142068729559,class_2
6.754514874944391,6.3137758265211765,class_2
4.493152851756333,6.604562532806732,class_2
5.125048307260361,8.173572889450194,class_2
7.055648506858621,6.956581591445051,class_2
6.611497096301752,5.994460610300625,class_2
7.378632727253897,6.504016479703777,class_2
7.055136103436266,5.452949634986515,class_2
7.837245744101408,7.7205907201900486,class_2
6.280897544514276,6.402520665788646,class_2
7.1418243762107085,7.551744816635365,class_2
4.609496309348407,6.531769663608161,class_2
4.435881887315933,6.782282679276724,class_2
6.505279002480133,5.336102659770704,class_2
6.9432447108525714,6.950819157977473,class_2
4.0643239370078525,7.298554003071487,class_2
6.5553627591673385,6.87335147194583,class_2
5.674029059572891,7.6525103693244505,class_2
6.775385545347892,6.287855815835656,class_2
5.916184776058009,7.138688535635374,class_2
6.298086553869515,6.914139269756872,class_2
4.924821074024626,6.488414147308118,class_2
7.138823291079281,7.081551994746608,class_2
4.746383695155792,5.25810762857133,class_2
6.919818428457874,8.410587318467327,class_2
7.238309413137669,5.483587040358677,class_2
6.076399617869326,7.8744924154286355,class_2
6.040968955393912,5.512976640313487,class_2
5.344167016591215,7.168936470814147,class_2
4.816304288561771,5.000250177399092,class_2
7.751067128286644,6.261092640452967,class_2
7.01150130507459,7.583736849643891,class_2
7.102670452466962,5.890093775718471,class_2
5.131169329802562,6.914961204960553,class_2
6.97748767276449,8.011265282959931,class_2
8.24141468367623,7.621222151693834,class_2
5.24459207430645,8.693804093878846,class_2
8.070167410432305,7.065621993344962,class_2
6.040560468501727,6.095713611445229,class_2
5.07723764963727,7.632593172811499,class_2
6.054852300361108,5.112951574616387,class_2
5.910200068867017,6.431556179490124,class_2
6.264869754792051,7.384269525845639,class_2
6.104649289089549,5.345059514167695,class_2
5.043135567497788,6.499691921504066,class_2
6.508339971258114,7.8433139505432035,class_2
5.099253956579251,7.127749572278444,class_2
5.339037502592243,8.272922671465945,class_2
5.9801921540741905,7.911712546367475,class_2
4.963330289841223,6.99441214274193,class_2
5.807476259297846,7.299159101780623,class_2
8.61540269950169,6.812070577591092,class_2
8.244902636701458,6.968570351755228,class_2
6.436095974505936,7.365673819226746,class_2
7.8039905590818694,5.871851732214638,class_2
5.835801221651175,7.818972968037481,class_2
5.440605726410854,6.273601747401605,class_2
4.828139878091828,5.900673909617175,class_2
6.783384818692135,8.157930451279432,class_2
8.458365731079848,7.94460901848278,class_2
7.0620522748723085,6.92236834991969,class_2
7.479595899949584,6.8520948616166235,class_2
5.690992899577973,8.557182448824737,class_2
5.002067044906647,7.0191299201656,class_2
6.486334185281591,7.006623265720985,class_2
5.618763214053642,5.932920221336563,class_2
5.230938350965545,8.004324561879814,class_2
6.77490161289717,8.096438008221508,class_2
6.010039492157157,8.19539064411456,class_2
5.949917746762003,7.72092068535622,class_2
6.193161687085071,7.156890972782278,class_2
8.349719077611237,7.992084726940701,class_2
5.707578141981331,8.186906822385085,class_2
9.451808018655523,9.29129096740414,class_2
5.559062700002038,5.909242526935926,class_2
5.241788379632811,8.04165021315678,class_2
6.499334248112442,7.788813837420211,class_2
7.481756513325431,7.307110362383904,class_2
5.101299376871963,7.103854931187821,class_2
7.400118843752503,6.31591490530936,class_2
6.81243225861307,8.004509052104437,class_2
6.743970550128697,6.443285944209558,class_2
5.368530169899818,6.462449144477205,class_2
7.618712278632412,7.2825703910697905,class_2
6.581126903211747,7.338832181543986,class_2
7.195985249882341,6.850807579836519,class_2
7.250356724154871,5.465232606481555,class_2
7.158164671276971,7.758202861028407,class_2
9.713134305724447,5.204126148435651,class_2
6.365923280226415,6.833039843046446,class_2
8.185251187611328,6.746905460326924,class_2
6.527924681704842,7.715123799601354,class_2
6.24902235080038,7.263269470525918,class_2
5.369893025585865,7.105952217759086,class_2
6.980688191101808,7.3520462253463394,class_2
6.6287385914602295,6.506327403362608,class_2
7.732547345833551,8.617044392278682,class_2
7.640835702336188,5.423526544171521,class_2
5.368650682880497,6.9542444476973575,class_2
6.886989567316975,6.130630520699498,class_2
6.618794869766382,8.716561977357308,class_2
5.671318850161908,6.764900808217014,class_2
5.054905715073734,7.169398939783187,class_2
5.397152930394341,7.897634601587773,class_2
7.930736434056608,7.453295461957,class_2
5.0097308292394676,6.548260893108806,class_2
5.9431401312101855,7.26437658888605,class_2
6.71509340660517,7.054473840765555,class_2
7.336377139311522,7.364245475349291,class_2
7.148450978149425,6.0064318024003835,class_2
6.521880762323492,6.939479413423009,class_2
5.47273659375824,6.646696234100699,class_2
8.207854636131351,8.223119894882478,class_2
5.810665484188088,5.895694126791934,class_2
5.811870954150251,5.60999264986442,class_2
7.862736934305234,5.027469289249093,class_2
7.057524538737158,7.53131344523469,class_2
6.759321340398858,6.841636235897676,class_2
7.364190714180112,6.244916815948479,class_2
7.711791589437103,5.437903301821574,class_2
6.8335463581978475,7.792268913762981,class_2
6.355023393058596,6.310652806692195,class_2
5.775060864431618,8.586635694282794,class_2
6.37434960649906,6.030766219775454,class_2
4.910436858902944,5.834670735526352,class_2
6.342435274218083,6.73111450366932,class_2
3.1691965288988233,8.727349187777541,class_2
7.084954500183793,8.465476723964448,class_2
5.1086819577659455,5.8907301834931065,class_2
7.367884476199365,6.442286181113175,class_2
6.108831971247146,6.264033615668738,class_2
6.772115596389,6.0968510956718145,class_2
6.031240563763192,8.438842679788813,class_2
